images,seg,bboxes
20181008095521_camera_frontcenter_000032079.png,20181008095521_label_frontcenter_000032079.png,20181008095521_label3D_frontcenter_000032079.txt
20181008095521_camera_frontcenter_000032150.png,20181008095521_label_frontcenter_000032150.png,20181008095521_label3D_frontcenter_000032150.txt
20181008095521_camera_frontcenter_000032162.png,20181008095521_label_frontcenter_000032162.png,20181008095521_label3D_frontcenter_000032162.txt
20181008095521_camera_frontcenter_000032174.png,20181008095521_label_frontcenter_000032174.png,20181008095521_label3D_frontcenter_000032174.txt
20181008095521_camera_frontcenter_000032183.png,20181008095521_label_frontcenter_000032183.png,20181008095521_label3D_frontcenter_000032183.txt
20181008095521_camera_frontcenter_000032219.png,20181008095521_label_frontcenter_000032219.png,20181008095521_label3D_frontcenter_000032219.txt
20181008095521_camera_frontcenter_000032257.png,20181008095521_label_frontcenter_000032257.png,20181008095521_label3D_frontcenter_000032257.txt
20181008095521_camera_frontcenter_000032298.png,20181008095521_label_frontcenter_000032298.png,20181008095521_label3D_frontcenter_000032298.txt
20181008095521_camera_frontcenter_000032346.png,20181008095521_label_frontcenter_000032346.png,20181008095521_label3D_frontcenter_000032346.txt
20181008095521_camera_frontcenter_000032396.png,20181008095521_label_frontcenter_000032396.png,20181008095521_label3D_frontcenter_000032396.txt
20181008095521_camera_frontcenter_000032407.png,20181008095521_label_frontcenter_000032407.png,20181008095521_label3D_frontcenter_000032407.txt
20181008095521_camera_frontcenter_000032422.png,20181008095521_label_frontcenter_000032422.png,20181008095521_label3D_frontcenter_000032422.txt
20181008095521_camera_frontcenter_000032474.png,20181008095521_label_frontcenter_000032474.png,20181008095521_label3D_frontcenter_000032474.txt
20181008095521_camera_frontcenter_000032490.png,20181008095521_label_frontcenter_000032490.png,20181008095521_label3D_frontcenter_000032490.txt
20181008095521_camera_frontcenter_000032510.png,20181008095521_label_frontcenter_000032510.png,20181008095521_label3D_frontcenter_000032510.txt
20181008095521_camera_frontcenter_000032552.png,20181008095521_label_frontcenter_000032552.png,20181008095521_label3D_frontcenter_000032552.txt
20181008095521_camera_frontcenter_000032632.png,20181008095521_label_frontcenter_000032632.png,20181008095521_label3D_frontcenter_000032632.txt
20181008095521_camera_frontcenter_000032801.png,20181008095521_label_frontcenter_000032801.png,20181008095521_label3D_frontcenter_000032801.txt
20181008095521_camera_frontcenter_000032822.png,20181008095521_label_frontcenter_000032822.png,20181008095521_label3D_frontcenter_000032822.txt
20181008095521_camera_frontcenter_000032943.png,20181008095521_label_frontcenter_000032943.png,20181008095521_label3D_frontcenter_000032943.txt
20181008095521_camera_frontcenter_000033107.png,20181008095521_label_frontcenter_000033107.png,20181008095521_label3D_frontcenter_000033107.txt
20181008095521_camera_frontcenter_000033133.png,20181008095521_label_frontcenter_000033133.png,20181008095521_label3D_frontcenter_000033133.txt
20181008095521_camera_frontcenter_000033184.png,20181008095521_label_frontcenter_000033184.png,20181008095521_label3D_frontcenter_000033184.txt
20181008095521_camera_frontcenter_000033369.png,20181008095521_label_frontcenter_000033369.png,20181008095521_label3D_frontcenter_000033369.txt
20181008095521_camera_frontcenter_000033426.png,20181008095521_label_frontcenter_000033426.png,20181008095521_label3D_frontcenter_000033426.txt
20181008095521_camera_frontcenter_000033495.png,20181008095521_label_frontcenter_000033495.png,20181008095521_label3D_frontcenter_000033495.txt
20181008095521_camera_frontcenter_000033531.png,20181008095521_label_frontcenter_000033531.png,20181008095521_label3D_frontcenter_000033531.txt
20181008095521_camera_frontcenter_000033606.png,20181008095521_label_frontcenter_000033606.png,20181008095521_label3D_frontcenter_000033606.txt
20181008095521_camera_frontcenter_000033682.png,20181008095521_label_frontcenter_000033682.png,20181008095521_label3D_frontcenter_000033682.txt
20181008095521_camera_frontcenter_000033705.png,20181008095521_label_frontcenter_000033705.png,20181008095521_label3D_frontcenter_000033705.txt
20181008095521_camera_frontcenter_000033841.png,20181008095521_label_frontcenter_000033841.png,20181008095521_label3D_frontcenter_000033841.txt
20181008095521_camera_frontcenter_000034048.png,20181008095521_label_frontcenter_000034048.png,20181008095521_label3D_frontcenter_000034048.txt
20181008095521_camera_frontcenter_000034263.png,20181008095521_label_frontcenter_000034263.png,20181008095521_label3D_frontcenter_000034263.txt
20181008095521_camera_frontcenter_000034455.png,20181008095521_label_frontcenter_000034455.png,20181008095521_label3D_frontcenter_000034455.txt
20181008095521_camera_frontcenter_000034461.png,20181008095521_label_frontcenter_000034461.png,20181008095521_label3D_frontcenter_000034461.txt
20181008095521_camera_frontcenter_000034561.png,20181008095521_label_frontcenter_000034561.png,20181008095521_label3D_frontcenter_000034561.txt
20181008095521_camera_frontcenter_000034645.png,20181008095521_label_frontcenter_000034645.png,20181008095521_label3D_frontcenter_000034645.txt
20181008095521_camera_frontcenter_000034931.png,20181008095521_label_frontcenter_000034931.png,20181008095521_label3D_frontcenter_000034931.txt
20181008095521_camera_frontcenter_000034966.png,20181008095521_label_frontcenter_000034966.png,20181008095521_label3D_frontcenter_000034966.txt
20181008095521_camera_frontcenter_000034991.png,20181008095521_label_frontcenter_000034991.png,20181008095521_label3D_frontcenter_000034991.txt
20181008095521_camera_frontcenter_000035045.png,20181008095521_label_frontcenter_000035045.png,20181008095521_label3D_frontcenter_000035045.txt
20181008095521_camera_frontcenter_000035078.png,20181008095521_label_frontcenter_000035078.png,20181008095521_label3D_frontcenter_000035078.txt
20181008095521_camera_frontcenter_000035094.png,20181008095521_label_frontcenter_000035094.png,20181008095521_label3D_frontcenter_000035094.txt
20181008095521_camera_frontcenter_000035162.png,20181008095521_label_frontcenter_000035162.png,20181008095521_label3D_frontcenter_000035162.txt
20181008095521_camera_frontcenter_000035343.png,20181008095521_label_frontcenter_000035343.png,20181008095521_label3D_frontcenter_000035343.txt
20181008095521_camera_frontcenter_000035413.png,20181008095521_label_frontcenter_000035413.png,20181008095521_label3D_frontcenter_000035413.txt
20181008095521_camera_frontcenter_000035535.png,20181008095521_label_frontcenter_000035535.png,20181008095521_label3D_frontcenter_000035535.txt
20181008095521_camera_frontcenter_000035567.png,20181008095521_label_frontcenter_000035567.png,20181008095521_label3D_frontcenter_000035567.txt
20181008095521_camera_frontcenter_000035948.png,20181008095521_label_frontcenter_000035948.png,20181008095521_label3D_frontcenter_000035948.txt
20181008095521_camera_frontcenter_000037520.png,20181008095521_label_frontcenter_000037520.png,20181008095521_label3D_frontcenter_000037520.txt
20181008095521_camera_frontcenter_000039330.png,20181008095521_label_frontcenter_000039330.png,20181008095521_label3D_frontcenter_000039330.txt
20181008095521_camera_frontcenter_000039382.png,20181008095521_label_frontcenter_000039382.png,20181008095521_label3D_frontcenter_000039382.txt
20181008095521_camera_frontcenter_000039569.png,20181008095521_label_frontcenter_000039569.png,20181008095521_label3D_frontcenter_000039569.txt
20181008095521_camera_frontcenter_000039760.png,20181008095521_label_frontcenter_000039760.png,20181008095521_label3D_frontcenter_000039760.txt
20181008095521_camera_frontcenter_000039775.png,20181008095521_label_frontcenter_000039775.png,20181008095521_label3D_frontcenter_000039775.txt
20181008095521_camera_frontcenter_000039802.png,20181008095521_label_frontcenter_000039802.png,20181008095521_label3D_frontcenter_000039802.txt
20181008095521_camera_frontcenter_000039908.png,20181008095521_label_frontcenter_000039908.png,20181008095521_label3D_frontcenter_000039908.txt
20181008095521_camera_frontcenter_000040019.png,20181008095521_label_frontcenter_000040019.png,20181008095521_label3D_frontcenter_000040019.txt
20181008095521_camera_frontcenter_000040068.png,20181008095521_label_frontcenter_000040068.png,20181008095521_label3D_frontcenter_000040068.txt
20181008095521_camera_frontcenter_000040094.png,20181008095521_label_frontcenter_000040094.png,20181008095521_label3D_frontcenter_000040094.txt
20181008095521_camera_frontcenter_000040286.png,20181008095521_label_frontcenter_000040286.png,20181008095521_label3D_frontcenter_000040286.txt
20181008095521_camera_frontcenter_000040788.png,20181008095521_label_frontcenter_000040788.png,20181008095521_label3D_frontcenter_000040788.txt
20181008095521_camera_frontcenter_000040838.png,20181008095521_label_frontcenter_000040838.png,20181008095521_label3D_frontcenter_000040838.txt
20181008095521_camera_frontcenter_000040950.png,20181008095521_label_frontcenter_000040950.png,20181008095521_label3D_frontcenter_000040950.txt
20181008095521_camera_frontcenter_000040960.png,20181008095521_label_frontcenter_000040960.png,20181008095521_label3D_frontcenter_000040960.txt
20181008095521_camera_frontcenter_000041275.png,20181008095521_label_frontcenter_000041275.png,20181008095521_label3D_frontcenter_000041275.txt
20181008095521_camera_frontcenter_000041366.png,20181008095521_label_frontcenter_000041366.png,20181008095521_label3D_frontcenter_000041366.txt
20181008095521_camera_frontcenter_000041408.png,20181008095521_label_frontcenter_000041408.png,20181008095521_label3D_frontcenter_000041408.txt
20181008095521_camera_frontcenter_000041473.png,20181008095521_label_frontcenter_000041473.png,20181008095521_label3D_frontcenter_000041473.txt
20181008095521_camera_frontcenter_000041547.png,20181008095521_label_frontcenter_000041547.png,20181008095521_label3D_frontcenter_000041547.txt
20181008095521_camera_frontcenter_000041552.png,20181008095521_label_frontcenter_000041552.png,20181008095521_label3D_frontcenter_000041552.txt
20181008095521_camera_frontcenter_000041581.png,20181008095521_label_frontcenter_000041581.png,20181008095521_label3D_frontcenter_000041581.txt
20181008095521_camera_frontcenter_000041607.png,20181008095521_label_frontcenter_000041607.png,20181008095521_label3D_frontcenter_000041607.txt
20181008095521_camera_frontcenter_000041702.png,20181008095521_label_frontcenter_000041702.png,20181008095521_label3D_frontcenter_000041702.txt
20181008095521_camera_frontcenter_000041923.png,20181008095521_label_frontcenter_000041923.png,20181008095521_label3D_frontcenter_000041923.txt
20181008095521_camera_frontcenter_000042189.png,20181008095521_label_frontcenter_000042189.png,20181008095521_label3D_frontcenter_000042189.txt
20181008095521_camera_frontcenter_000042191.png,20181008095521_label_frontcenter_000042191.png,20181008095521_label3D_frontcenter_000042191.txt
20181008095521_camera_frontcenter_000042296.png,20181008095521_label_frontcenter_000042296.png,20181008095521_label3D_frontcenter_000042296.txt
20181008095521_camera_frontcenter_000042336.png,20181008095521_label_frontcenter_000042336.png,20181008095521_label3D_frontcenter_000042336.txt
20181008095521_camera_frontcenter_000042414.png,20181008095521_label_frontcenter_000042414.png,20181008095521_label3D_frontcenter_000042414.txt
20181008095521_camera_frontcenter_000042689.png,20181008095521_label_frontcenter_000042689.png,20181008095521_label3D_frontcenter_000042689.txt
20181008095521_camera_frontcenter_000042858.png,20181008095521_label_frontcenter_000042858.png,20181008095521_label3D_frontcenter_000042858.txt
20181008095521_camera_frontcenter_000042885.png,20181008095521_label_frontcenter_000042885.png,20181008095521_label3D_frontcenter_000042885.txt
20181008095521_camera_frontcenter_000042963.png,20181008095521_label_frontcenter_000042963.png,20181008095521_label3D_frontcenter_000042963.txt
20181008095521_camera_frontcenter_000043039.png,20181008095521_label_frontcenter_000043039.png,20181008095521_label3D_frontcenter_000043039.txt
20181008095521_camera_frontcenter_000043058.png,20181008095521_label_frontcenter_000043058.png,20181008095521_label3D_frontcenter_000043058.txt
20181008095521_camera_frontcenter_000043168.png,20181008095521_label_frontcenter_000043168.png,20181008095521_label3D_frontcenter_000043168.txt
20181008095521_camera_frontcenter_000043195.png,20181008095521_label_frontcenter_000043195.png,20181008095521_label3D_frontcenter_000043195.txt
20181008095521_camera_frontcenter_000043277.png,20181008095521_label_frontcenter_000043277.png,20181008095521_label3D_frontcenter_000043277.txt
20181008095521_camera_frontcenter_000043295.png,20181008095521_label_frontcenter_000043295.png,20181008095521_label3D_frontcenter_000043295.txt
20181008095521_camera_frontcenter_000043424.png,20181008095521_label_frontcenter_000043424.png,20181008095521_label3D_frontcenter_000043424.txt
20181008095521_camera_frontcenter_000043447.png,20181008095521_label_frontcenter_000043447.png,20181008095521_label3D_frontcenter_000043447.txt
20181008095521_camera_frontcenter_000043521.png,20181008095521_label_frontcenter_000043521.png,20181008095521_label3D_frontcenter_000043521.txt
20181008095521_camera_frontcenter_000043573.png,20181008095521_label_frontcenter_000043573.png,20181008095521_label3D_frontcenter_000043573.txt
20181008095521_camera_frontcenter_000043832.png,20181008095521_label_frontcenter_000043832.png,20181008095521_label3D_frontcenter_000043832.txt
